NB2020 [fctp] data (yossy) 2026-01-10
user	FG	FN	SID	Tagnames	REFUSE	ENERC	ENERC_KCAL	WATER	PROTCAA	PROT	PROTV	FAT	FATNLEA	FATV	FASAT	FAMS	FAPU	FAPUN3	FAPUN6	CHOLE	CHOCDF	CHOAVLM	CHOAVL	CHOAVLDF	CHOV	FIB	FIBTG	FIBSOL	FIBINS	FIBTDF	FIBSDFS	FIBSDFP	FIBIDF	STARES	POLYL	OA	ASH	NA	K	CA	MG	P	FE	ZN	CU	MN	ID	SE	CR	MO	RETOL	CARTA	CARTB	CRYPXB	CARTBEQ	VITA_RAE	VITD	TOCPHA	TOCPHB	TOCPHG	TOCPHD	VITK	THIA	RIBF	NIA	NE	VITB6A	VITB12	FOL	PANTAC	BIOT	VITC	ALC	NACL_EQ	Notice
yossy	15	0	0	0	0	2255	539	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
yossy	16	0	0	0	0	66	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
yossy	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
yossy	6	0	0	0	0	209	50	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	6	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
yossy	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
yossy	9	0	0	0	0	720	173	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	15	13	0	0	0	0	0	0	0	0	0	0	0	1	0	273	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0
yossy	16	0	0	0	0	130	31	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
yossy	13	0	0	0	0	163	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
yossy	17	0	0	0	0	379	92	83	1	1	1	7	7	7	1	5	0	0	0	0	5	4	4	4	4	1	1	0	1	0	0	0	0	0	0	0	1	185	295	11	16	32	0	0	0	0	0	0	0	0	0	0	714	0	714	59	0	2	0	0	0	9	0	0	0	1	0	0	26	0	0	12	0	0	0
yossy	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
yossy	17	0	0	0	0	438	106	81	1	1	1	8	8	8	1	6	0	0	0	0	7	5	5	5	5	2	2	0	1	0	0	0	0	0	0	0	2	187	350	17	18	40	0	0	0	0	0	0	0	0	0	0	717	0	717	59	0	2	0	0	0	10	0	0	0	1	0	0	30	0	0	14	0	0	0
yossy	1	0	0	0	0	1046	250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
yossy	0	0	0	0	0	589	141	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	15	82	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
yossy	15	0	0	0	0	46	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0
yossy	17	0	0	0	0	2584	628	25	0	0	0	69	66	66	12	27	22	0	22	0	4	0	0	6	0	1	1	0	0	0	0	0	0	0	0	0	0	1	115	17	8	20	0	0	0	0	0	0	1	2	0	10	45	15	58	5	0	18	1	2	0	26	0	0	0	0	0	0	16	0	0	5	0	0	0
yossy	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
yossy	15	0	0	0	0	1217	291	0	0	0	2	0	0	21	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
yossy	15	0	0	0	0	720	172	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
yossy	16	0	0	0	0	322	77	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
yossy	15	0	0	0	0	465	111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
yossy	15	0	0	0	0	753	180	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
yossy	15	0	0	0	0	2105	504	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
yossy	15	0	0	0	0	345	83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
yossy	16	0	0	0	0	75	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
yossy	16	0	0	0	0	175	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
yossy	15	0	0	0	0	2486	600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
yossy	15	0	0	0	0	2376	568	0	0	0	0	0	0	0	0	0	0	0	0	0	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
yossy	16	0	0	0	0	123	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
yossy	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	100	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
yossy	14	0	0	0	0	2582	627	25	0	0	0	69	66	66	12	27	22	0	22	0	4	0	0	6	0	1	1	0	0	0	0	0	0	0	0	0	0	1	121	22	8	22	0	0	0	0	0	0	1	2	0	10	186	17	199	16	0	18	1	2	0	36	0	0	0	0	0	0	19	0	0	7	0	0	0
yossy	17	0	0	0	0	808	192	44	10	11	10	4	4	4	0	0	2	0	2	0	29	0	0	26	26	4	4	0	4	0	0	0	0	0	0	0	10	3750	390	105	56	165	3	1	0	0	1	5	2	53	0	0	0	0	0	0	0	0	0	4	2	10	0	0	1	3	0	0	32	0	9	0	0	9	0
yossy	17	0	0	0	0	771	184	45	10	12	10	5	4	4	0	0	2	0	2	0	24	0	0	21	21	4	4	0	3	0	0	0	0	0	0	0	13	4560	420	120	70	186	4	1	0	0	1	7	1	64	0	0	0	0	0	0	0	0	0	4	2	10	0	0	1	3	0	0	38	0	12	0	0	11	0
yossy	17	0	0	0	0	924	223	64	7	8	7	19	18	18	1	8	0	0	0	30	6	4	4	6	4	1	1	0	1	0	0	0	0	0	0	0	1	162	378	18	21	78	1	1	0	0	1	7	1	1	5	347	1164	1	1338	115	0	2	0	0	0	14	0	0	2	4	0	0	24	0	1	10	0	0	0
yossy	1	0	0	0	0	919	217	45	6	7	6	2	2	2	1	0	0	0	0	4	40	41	37	39	41	1	1	0	1	0	0	0	0	0	0	0	1	442	70	14	14	44	0	0	0	0	1	22	1	15	14	0	3	0	3	15	0	0	0	0	0	0	0	0	0	1	0	0	32	0	2	0	0	1	0
yossy	7	0	0	0	0	232	54	84	0	0	0	0	0	0	0	0	0	0	0	0	14	12	12	12	12	1	1	0	1	0	0	0	0	0	0	0	0	0	165	12	11	15	0	0	0	0	0	0	0	0	0	1	37	16	46	4	0	0	0	0	0	4	0	0	0	0	0	0	15	0	0	30	0	0	0
yossy	4	0	0	0	0	644	154	63	11	12	11	6	6	6	0	1	3	0	3	0	14	7	7	6	7	9	7	0	7	5	0	0	4	0	0	0	1	118	457	65	80	162	2	1	0	0	0	3	0	73	0	0	7	0	10	1	0	1	0	4	2	7	0	0	0	3	0	0	51	0	8	0	0	0	0
yossy	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
yossy	16	0	0	0	0	33	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	23	7	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	3	0	3	0	0	0	0	0
yossy	16	0	0	0	0	33	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	24	7	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	3	0	3	0	0	0	0	0
yossy	17	0	0	0	0	982	231	0	18	23	18	0	0	0	0	0	0	0	0	0	24	4	4	26	4	0	0	0	0	0	0	0	0	0	0	2	45	17325	1185	88	198	486	5	2	0	3	3	33	9	146	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	4	0	0	100	1	36	0	6	44	0
yossy	13	0	0	0	0	349	83	80	3	3	3	2	2	2	1	0	0	0	0	11	12	12	11	12	11	0	0	0	0	0	0	0	0	0	0	0	0	44	156	110	11	92	0	0	0	0	16	3	0	4	30	0	3	0	3	30	0	0	0	0	0	1	0	0	0	0	0	0	10	0	2	1	0	0	0
yossy	4	0	0	0	0	262	63	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
yossy	4	0	0	0	0	280	67	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
yossy	4	0	0	0	0	293	70	0	0	0	2	0	0	3	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	133	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
yossy	4	0	0	0	0	255	61	0	0	0	2	0	0	3	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
yossy	4	0	0	0	0	278	67	0	0	0	3	0	0	4	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
yossy	4	0	0	0	0	224	54	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
yossy	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
yossy	4	0	0	0	0	220	53	0	0	0	4	0	0	3	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	214	17	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
yossy	4	0	0	0	0	222	53	0	0	0	3	0	0	3	0	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	113	56	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
yossy	4	0	0	0	0	226	54	0	0	0	4	0	0	3	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	186	57	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
yossy	16	0	0	0	0	157	38	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	144	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	1	65	0	0	0	0	0	0
yossy	16	0	0	0	0	215	52	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	238	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
yossy	16	0	0	0	0	213	51	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	238	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
yossy	10	0	0	0	0	747	179	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	414	590	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
yossy	16	0	0	0	0	215	52	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	238	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
yossy	16	0	0	0	0	161	39	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	192	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	3	70	0	0	0	0	0	0
yossy	16	0	0	0	0	165	40	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
yossy	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
yossy	6	0	0	0	0	1390	330	1	7	10	7	1	0	0	0	0	0	0	0	10	84	70	69	71	69	15	15	4	10	0	0	0	0	0	0	2	4	20	1500	170	90	310	3	2	0	1	10	10	0	10	0	0	10	0	10	0	0	0	0	0	0	0	0	0	1	3	1	0	150	1	6	70	0	0	0
yossy	18	0	0	0	0	550	132	73	1	2	1	7	7	7	1	2	3	0	3	0	13	8	7	11	11	2	2	0	1	0	0	0	0	0	0	0	2	663	291	41	32	64	0	0	0	0	3	2	1	7	0	353	859	1	1036	86	0	0	0	3	0	1	0	0	0	0	0	0	31	0	2	14	1	1	0
yossy	7	0	0	0	0	1063	253	0	3	4	3	2	1	1	0	0	0	0	0	0	90	15	15	22	15	0	0	0	0	0	0	0	0	0	0	70	3	21	1053	74	84	95	1	1	0	0	0	0	0	11	0	0	0	137	63	11	0	1	0	0	0	0	0	0	1	1	0	0	200	1	3	526	0	0	0
yossy	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
yossy	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
yossy	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
yossy	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
yossy	11	0	0	0	0	2627	628	0	0	0	29	0	0	51	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0
yossy	5	0	0	0	0	2756	667	2	14	15	14	62	62	62	8	33	18	2	15	0	17	8	7	10	7	7	7	0	7	0	0	0	0	0	0	0	2	6	544	108	199	348	3	3	1	1	0	10	1	9	0	0	2	1	11	1	0	7	0	7	0	10	0	0	2	5	0	0	55	0	6	0	0	0	0
yossy	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
yossy	6	0	0	0	0	1507	357	0	11	17	11	2	1	1	0	0	0	0	0	0	76	3	2	66	66	17	17	11	5	0	0	0	0	0	0	0	3	22	1413	39	66	443	2	2	0	0	0	3	0	44	0	0	6	0	6	0	0	1	0	0	0	0	0	0	1	5	4	0	258	1	5	33	0	0	0
yossy	17	0	0	0	0	844	200	43	9	10	9	3	3	3	0	0	2	0	1	0	34	0	0	30	30	5	5	0	4	0	0	0	0	0	0	0	8	2940	360	90	42	144	3	1	0	0	0	3	2	41	0	0	0	0	0	0	0	0	0	3	1	9	0	0	1	3	0	0	25	0	7	0	0	7	0
yossy	13	0	0	0	0	191	45	89	2	3	2	1	1	1	1	0	0	0	0	7	4	4	4	5	4	0	0	0	0	0	0	0	0	0	0	0	0	45	153	102	10	90	0	0	0	0	13	3	0	3	19	0	3	0	3	19	0	0	0	0	0	1	0	0	0	0	0	0	2	0	1	1	0	0	0
yossy	17	0	0	0	0	861	206	0	0	0	12	0	0	2	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46	0
